business_id,business_name,city_id,city_name,category_id,category_name,directory_path,directory_url,domain,homepage_url,best_contact_method,preferred_contact,existing_email,visible_emails,guessed_emails,phone_numbers,contact_pages,contact_forms,social_links,mx_hosts,notes
kelowna-roofing-3602030950074817057,Gray8 Roofing,kelowna,Kelowna,roofing,Roofing,/kelowna/roofing/kelowna-roofing-3602030950074817057,https://okanagantradesdirectory.com/kelowna/roofing/kelowna-roofing-3602030950074817057,gray8roofing.com,https://www.gray8roofing.com/,email,jj_exteriors@hotmail.com,,jj_exteriors@hotmail.com,,+1 250-469-3231 | 250-469-3231,https://www.gray8roofing.com/contact-us,,,,https://www.gray8roofing.com/contact: HTTP 404 | https://www.gray8roofing.com/about: HTTP 404 | https://www.gray8roofing.com/about-us: HTTP 404 | https://www.gray8roofing.com/team: HTTP 404
kelowna-insulation-contractors-13654562281967600476,Grayhawk Industries Ltd,kelowna,Kelowna,insulation-contractors,Insulation Contractors,/kelowna/insulation-contractors/kelowna-insulation-contractors-13654562281967600476,https://okanagantradesdirectory.com/kelowna/insulation-contractors/kelowna-insulation-contractors-13654562281967600476,grayhawkindustries.com,http://grayhawkindustries.com/,email,askus@grayhawkindustries.com,,askus@grayhawkindustries.com,,+1 250-765-1531 | 250.765.1531 | (250) 765-1531 | 250 765 1531 | 250 765 1532,https://grayhawkindustries.com/contact-us/,https://grayhawkindustries.com/contact-us/,https://facebook.com/grayhawkindustries,grayhawkindustries-com.mail.protection.outlook.com,http://grayhawkindustries.com/about: HTTP 404
kelowna-junk-removal-1253185496814882209,Great Little Moving Company,kelowna,Kelowna,junk-removal,Junk Removal,/kelowna/junk-removal/kelowna-junk-removal-1253185496814882209,https://okanagantradesdirectory.com/kelowna/junk-removal/kelowna-junk-removal-1253185496814882209,greatlittlemoving.com,https://greatlittlemoving.com/,email,info@greatlittlemoving.com,,info@greatlittlemoving.com,,+1 250-317-9916 | 250-317-9916 | (250) 317-9916,https://greatlittlemoving.com/contact-us/ | https://greatlittlemoving.com/about-us/ | https://greatlittlemoving.com/,https://greatlittlemoving.com/#gf_1 | https://greatlittlemoving.com/contact-us/#gf_1,//youtube.com | https://www.facebook.com/greatlittlemoving/ | https://www.instagram.com/greatlittlemoving/,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | alt4.aspmx.l.google.com | aspmx.l.google.com,
west-kelowna-landscapers-10881720319671397602,GREEN & GREY Landscaping Inc.,west-kelowna,West Kelowna,landscapers,Landscapers,/west-kelowna/landscapers/west-kelowna-landscapers-10881720319671397602,https://okanagantradesdirectory.com/west-kelowna/landscapers/west-kelowna-landscapers-10881720319671397602,greenandgreylandscaping.com,http://greenandgreylandscaping.com/,guessed_email,info@greenandgreylandscaping.com,,,info@greenandgreylandscaping.com | hello@greenandgreylandscaping.com | office@greenandgreylandscaping.com | admin@greenandgreylandscaping.com | contact@greenandgreylandscaping.com,+1 250-864-8134 | (250) 864-8134,https://www.greenandgreylandscaping.com/about/ | https://www.greenandgreylandscaping.com/contact/ | https://www.greenandgreylandscaping.com/contact | https://www.greenandgreylandscaping.com/contact-us | https://www.greenandgreylandscaping.com/about,,,sitemail.everyone.net | sitemail2.everyone.net,No visible email or contact form found
west-kelowna-excavation-site-prep-ChIJxfbA_mwLglQRz7ggqLqICqA,Green Earth Hydrovac Ltd,west-kelowna,West Kelowna,excavation-site-prep,Excavation / Site Prep,/west-kelowna/excavation-site-prep/west-kelowna-excavation-site-prep-ChIJxfbA_mwLglQRz7ggqLqICqA,https://okanagantradesdirectory.com/west-kelowna/excavation-site-prep/west-kelowna-excavation-site-prep-ChIJxfbA_mwLglQRz7ggqLqICqA,greenearthhydrovac.ca,http://www.greenearthhydrovac.ca/,email,ryan-mcclain@hotmail.com,,ryan-mcclain@hotmail.com,,+1 250-878-7457 | 12508787457 | 1-250-878-7457,http://www.greenearthhydrovac.ca/contact-us.php,,,greenearthhydrovac.ca,http://www.greenearthhydrovac.ca/contact: HTTP 404 | http://www.greenearthhydrovac.ca/contact-us: HTTP 404 | http://www.greenearthhydrovac.ca/about: HTTP 404 | http://www.greenearthhydrovac.ca/about-us: HTTP 404
vernon-landscapers-18128062725512306322,Greenearth lawn care and landscaping,vernon,Vernon,landscapers,Landscapers,/vernon/landscapers/vernon-landscapers-18128062725512306322,https://okanagantradesdirectory.com/vernon/landscapers/vernon-landscapers-18128062725512306322,greenearthlawn1.ca,http://greenearthlawn1.ca/,guessed_email,info@greenearthlawn1.ca,,,info@greenearthlawn1.ca | hello@greenearthlawn1.ca | office@greenearthlawn1.ca | admin@greenearthlawn1.ca | contact@greenearthlawn1.ca,+1 250-540-4775,,,,mail.greenearthlawn1.ca,The operation was aborted due to timeout
salmon-arm-general-contractors-ChIJfVxN1BT0flMR6XvHDy0oFYU,Green Emerald Construction,salmon-arm,Salmon Arm,general-contractors,General Contractors,/salmon-arm/general-contractors/salmon-arm-general-contractors-ChIJfVxN1BT0flMR6XvHDy0oFYU,https://okanagantradesdirectory.com/salmon-arm/general-contractors/salmon-arm-general-contractors-ChIJfVxN1BT0flMR6XvHDy0oFYU,greenemeraldinc.com,http://greenemeraldinc.com/,email,office@greenemeraldinc.com,,office@greenemeraldinc.com,,+1 250-833-5855 | 250-833-5855,https://www.greenemeraldinc.com/about-us,,https://www.facebook.com/GreenEmeraldConstruction/ | https://www.instagram.com/green.emerald.construction/,greenemeraldinc-com.mail.protection.outlook.com | mx.greenemeraldinc.com.cust.a.hostedemail.com,http://greenemeraldinc.com/contact: HTTP 404 | http://greenemeraldinc.com/contact-us: HTTP 404 | http://greenemeraldinc.com/about: HTTP 404 | http://greenemeraldinc.com/team: HTTP 404
salmon-arm-landscapers-ChIJ7-1KF330flMR3Ee94Np62GU,Green Farms Nursery & Landscape,salmon-arm,Salmon Arm,landscapers,Landscapers,/salmon-arm/landscapers/salmon-arm-landscapers-ChIJ7-1KF330flMR3Ee94Np62GU,https://okanagantradesdirectory.com/salmon-arm/landscapers/salmon-arm-landscapers-ChIJ7-1KF330flMR3Ee94Np62GU,greenfarmsnursery.com,http://www.greenfarmsnursery.com/,guessed_email,info@greenfarmsnursery.com,,,info@greenfarmsnursery.com | hello@greenfarmsnursery.com | office@greenfarmsnursery.com | admin@greenfarmsnursery.com | contact@greenfarmsnursery.com,+1 778-489-5156,,,,mailstore1.secureserver.net | smtp.secureserver.net,HTTP 404
penticton-hvac-contractors-4973636336645577489,GreenFlow HVAC,penticton,Penticton,hvac-contractors,HVAC Contractors,/penticton/hvac-contractors/penticton-hvac-contractors-4973636336645577489,https://okanagantradesdirectory.com/penticton/hvac-contractors/penticton-hvac-contractors-4973636336645577489,greenflowhvac.ca,http://greenflowhvac.ca/,email,info@greenflowhvac.ca,,info@greenflowhvac.ca,,,https://greenflowhvac.ca/about/ | https://greenflowhvac.ca/contact/,https://greenflowhvac.ca/ | https://greenflowhvac.ca/contact/,,mx1.hostinger.com | mx2.hostinger.com,http://greenflowhvac.ca/contact-us: HTTP 404
kamloops-solar-panel-installers-ChIJ-bt2p-0zflMRpdzmeebY1xg,Greenfoot Energy Solutions,kamloops,Kamloops,solar-panel-installers,Solar Panel Installers,/kamloops/solar-panel-installers/kamloops-solar-panel-installers-ChIJ-bt2p-0zflMRpdzmeebY1xg,https://okanagantradesdirectory.com/kamloops/solar-panel-installers/kamloops-solar-panel-installers-ChIJ-bt2p-0zflMRpdzmeebY1xg,greenfootenergy.ca,https://www.greenfootenergy.ca/,email,info@greenfootenergy.ca,,info@greenfootenergy.ca,,+1 778-504-7059 | 1 (800) 380-9384 | 1 (844) 725-4185,https://www.greenfootenergy.ca/about-us | https://www.greenfootenergy.ca/contact-us,,https://www.facebook.com/greenfootenergy/ | https://www.instagram.com/greenfootenergy/?hl=en | https://www.youtube.com/@GreenfootEnergySolutions | https://youtube.com/watch?v=TiSYtdob1S8?feature=shared | https://youtube.com/shorts/ip6KJypjHcM?si=af9-zZscKZuCFgyn,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | alt4.aspmx.l.google.com | aspmx.l.google.com,https://www.greenfootenergy.ca/team: HTTP 404
kelowna-hvac-contractors-13441550780257834024,Greenfoot Energy Solutions,kelowna,Kelowna,hvac-contractors,HVAC Contractors,/kelowna/hvac-contractors/kelowna-hvac-contractors-13441550780257834024,https://okanagantradesdirectory.com/kelowna/hvac-contractors/kelowna-hvac-contractors-13441550780257834024,greenfootenergy.ca,https://www.greenfootenergy.ca/,email,info@greenfootenergy.ca,,info@greenfootenergy.ca,,+1 778-504-7059 | 1 (800) 380-9384 | 1 (844) 725-4185,https://www.greenfootenergy.ca/about-us | https://www.greenfootenergy.ca/contact-us,,https://www.facebook.com/greenfootenergy/ | https://www.instagram.com/greenfootenergy/?hl=en | https://www.youtube.com/@GreenfootEnergySolutions | https://youtube.com/watch?v=TiSYtdob1S8?feature=shared | https://youtube.com/shorts/ip6KJypjHcM?si=af9-zZscKZuCFgyn,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | alt4.aspmx.l.google.com | aspmx.l.google.com,https://www.greenfootenergy.ca/team: HTTP 404
vernon-landscapers-8153106774540733805,Green Guard Eco-Scapes,vernon,Vernon,landscapers,Landscapers,/vernon/landscapers/vernon-landscapers-8153106774540733805,https://okanagantradesdirectory.com/vernon/landscapers/vernon-landscapers-8153106774540733805,greenguardeco-scapes.ca,https://greenguardeco-scapes.ca/,email,info@greenguardeco-scapes.ca,,info@greenguardeco-scapes.ca,,+1 250-306-7735 | 250-306-7735 | 2503067735,,,https://www.facebook.com/profile.php?id=61552773354619&amp;mibextid=2JQ9oc | https://www.instagram.com/ Greenguardecoscapes,greenguardecoscapes-ca03c.mail.protection.outlook.com,https://greenguardeco-scapes.ca/contact: HTTP 404 | https://greenguardeco-scapes.ca/contact-us: HTTP 404 | https://greenguardeco-scapes.ca/about: HTTP 404 | https://greenguardeco-scapes.ca/about-us: HTTP 404 | https://greenguardeco-scapes.ca/team: HTTP 404
kelowna-landscapers-14500904717929365298,"Greenlife Maintenance, Landscaping & Irrigation Co.",kelowna,Kelowna,landscapers,Landscapers,/kelowna/landscapers/kelowna-landscapers-14500904717929365298,https://okanagantradesdirectory.com/kelowna/landscapers/kelowna-landscapers-14500904717929365298,greenlifelandscaping.net,http://greenlifelandscaping.net/,email,greenlife@shaw.ca,,greenlife@shaw.ca,,+1 250-868-3222 | 250-868-3222,,,https://www.instagram.com/gre_enlifelandscaping?igsh=MWJ4NHNzbzVmdXptYw== | https://www.facebook.com/profile.php?id=61573436380507,,http://greenlifelandscaping.net/contact: HTTP 404 | http://greenlifelandscaping.net/contact-us: HTTP 404 | http://greenlifelandscaping.net/about: HTTP 404 | http://greenlifelandscaping.net/about-us: HTTP 404 | http://greenlifelandscaping.net/team: HTTP 404
kamloops-snow-removal-ChIJcygyiTUtflMREJU3XOTGsqo,Greenlii Lawn & Landscape - Kamloops,kamloops,Kamloops,snow-removal,Snow Removal,/kamloops/snow-removal/kamloops-snow-removal-ChIJcygyiTUtflMREJU3XOTGsqo,https://okanagantradesdirectory.com/kamloops/snow-removal/kamloops-snow-removal-ChIJcygyiTUtflMREJU3XOTGsqo,greenlii.com,https://greenlii.com/,email,info@greenlii.com,,info@greenlii.com,,(844) 733-6544 | 1-844-733-6544,https://greenlii.com/about-us/ | https://greenlii.com/about-us,https://greenlii.com/#wpcf7-f5240-o1 | https://greenlii.com/#wpcf7-f5240-p67-o2 | https://greenlii.com/about-us/#wpcf7-f5240-o1 | https://greenlii.com/about-us#wpcf7-f5240-o1,https://connect.facebook.net | https://www.facebook.com/GreenliiLawns | https://instagram.com/greenliilawns/,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | alt4.aspmx.l.google.com | aspmx.l.google.com,https://greenlii.com/contact: HTTP 404 | https://greenlii.com/contact-us: HTTP 404 | https://greenlii.com/about: HTTP 404
kelowna-landscapers-12082901062828160356,Greenlii Lawn & Landscape - Kelowna,kelowna,Kelowna,landscapers,Landscapers,/kelowna/landscapers/kelowna-landscapers-12082901062828160356,https://okanagantradesdirectory.com/kelowna/landscapers/kelowna-landscapers-12082901062828160356,greenlii.com,https://greenlii.com/,email,info@greenlii.com,,info@greenlii.com,,(844) 733-6544 | 1-844-733-6544,https://greenlii.com/about-us/ | https://greenlii.com/about-us,https://greenlii.com/#wpcf7-f5240-o1 | https://greenlii.com/#wpcf7-f5240-p67-o2 | https://greenlii.com/about-us/#wpcf7-f5240-o1 | https://greenlii.com/about-us#wpcf7-f5240-o1,https://connect.facebook.net | https://www.facebook.com/GreenliiLawns | https://instagram.com/greenliilawns/,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | alt4.aspmx.l.google.com | aspmx.l.google.com,https://greenlii.com/contact: HTTP 404 | https://greenlii.com/contact-us: HTTP 404 | https://greenlii.com/about: HTTP 404
west-kelowna-landscapers-16802277419956171234,Green Park Landscaping & Rock Walls,west-kelowna,West Kelowna,landscapers,Landscapers,/west-kelowna/landscapers/west-kelowna-landscapers-16802277419956171234,https://okanagantradesdirectory.com/west-kelowna/landscapers/west-kelowna-landscapers-16802277419956171234,greenparklandscapes.ca,https://greenparklandscapes.ca/,phone_only,+1 250-212-4409,,,,+1 250-212-4409,https://greenparklandscapes.ca/contact | https://greenparklandscapes.ca/contact-us | https://greenparklandscapes.ca/about | https://greenparklandscapes.ca/about-us | https://greenparklandscapes.ca/team,,,,No visible email or contact form found
penticton-landscapers-7487775606973515316,Greenscape Landscaping Ltd,penticton,Penticton,landscapers,Landscapers,/penticton/landscapers/penticton-landscapers-7487775606973515316,https://okanagantradesdirectory.com/penticton/landscapers/penticton-landscapers-7487775606973515316,greenscapeltd.ca,https://greenscapeltd.ca/,guessed_email,info@greenscapeltd.ca,,,info@greenscapeltd.ca | hello@greenscapeltd.ca | office@greenscapeltd.ca | admin@greenscapeltd.ca | contact@greenscapeltd.ca,+1 250-492-7596 | (250) 492-7596,https://greenscapeltd.ca/about | https://greenscapeltd.ca/contact,https://greenscapeltd.ca/send,,greenscapeltd.ca,https://greenscapeltd.ca/contact-us: HTTP 404
summerland-insulation-contractors-12059031881277313782,Green Seal Insulation,summerland,Summerland,insulation-contractors,Insulation Contractors,/summerland/insulation-contractors/summerland-insulation-contractors-12059031881277313782,https://okanagantradesdirectory.com/summerland/insulation-contractors/summerland-insulation-contractors-12059031881277313782,greensealinsulation.com,http://www.greensealinsulation.com/,email,rosshudson67@gmail.com,,rosshudson67@gmail.com,,+1 250-494-3240 | (250) 494-3240,https://greensealinsulation.com/about | https://greensealinsulation.com/contact,,,greensealinsulation-com.mail.protection.outlook.com,http://www.greensealinsulation.com/contact-us: HTTP 404 | http://www.greensealinsulation.com/about-us: HTTP 404 | http://www.greensealinsulation.com/team: HTTP 404
summerland-landscapers-16085704251189896083,Green Solutions Landscaping Inc,summerland,Summerland,landscapers,Landscapers,/summerland/landscapers/summerland-landscapers-16085704251189896083,https://okanagantradesdirectory.com/summerland/landscapers/summerland-landscapers-16085704251189896083,greensolutionslandscaping.ca,http://www.greensolutionslandscaping.ca/,guessed_email,info@greensolutionslandscaping.ca,,,info@greensolutionslandscaping.ca | hello@greensolutionslandscaping.ca | office@greensolutionslandscaping.ca | admin@greensolutionslandscaping.ca | contact@greensolutionslandscaping.ca,+1 250-535-0311 | (250) 535-0311,https://sites.google.com/greensolutionslandscaping.ca/menu/home,,https://www.facebook.com/greensolutionslandscapinginc,alt1.aspmx.l.google.com | alt2.aspmx.l.google.com | alt3.aspmx.l.google.com | alt4.aspmx.l.google.com | aspmx.l.google.com,No visible email or contact form found
kelowna-cabinet-makers-millwork-8610840149431252208,Green Triangle Contracting,kelowna,Kelowna,cabinet-makers-millwork,Cabinet Makers / Millwork,/kelowna/cabinet-makers-millwork/kelowna-cabinet-makers-millwork-8610840149431252208,https://okanagantradesdirectory.com/kelowna/cabinet-makers-millwork/kelowna-cabinet-makers-millwork-8610840149431252208,greentrianglecontracting.ca,https://greentrianglecontracting.ca/,guessed_email,info@greentrianglecontracting.ca,,,info@greentrianglecontracting.ca | hello@greentrianglecontracting.ca | office@greentrianglecontracting.ca | admin@greentrianglecontracting.ca | contact@greentrianglecontracting.ca,+1 250-801-3852 | (250) 801-3852,https://greentrianglecontracting.ca/about/ | https://greentrianglecontracting.ca/contact/,https://greentrianglecontracting.ca/contact/,https://instagram.com/,greentrianglecontracting-ca.mail.protection.outlook.com,https://greentrianglecontracting.ca/contact-us: HTTP 404
vernon-landscapers-15068629772676698635,Green Velvet Lawn and Tree Care Ltd,vernon,Vernon,landscapers,Landscapers,/vernon/landscapers/vernon-landscapers-15068629772676698635,https://okanagantradesdirectory.com/vernon/landscapers/vernon-landscapers-15068629772676698635,greenvelvet.ca,http://www.greenvelvet.ca/,phone_only,+1 250-542-8719,,,,+1 250-542-8719 | 250.542.8719 | (250) 542-8719 | (250) 542-8265,,,,,https://www.greenvelvet.ca/app/plugins/contact-form-7/includes/css/styles.css?ver=5.7.5.1: Unsupported content type: text/css | http://www.greenvelvet.ca/contact: HTTP 404 | http://www.greenvelvet.ca/contact-us: HTTP 404 | http://www.greenvelvet.ca/about: HTTP 404 | http://www.greenvelvet.ca/about-us: HTTP 404 | No visible email or contact form found
penticton-general-contractors-ChIJiwmlHceJglQRNjKnLm5WHJc,Greyback Construction Ltd.,penticton,Penticton,general-contractors,General Contractors,/penticton/general-contractors/penticton-general-contractors-ChIJiwmlHceJglQRNjKnLm5WHJc,https://okanagantradesdirectory.com/penticton/general-contractors/penticton-general-contractors-ChIJiwmlHceJglQRNjKnLm5WHJc,greyback.com,http://www.greyback.com/,email,info@greyback.com,,info@greyback.com,,+1 250-493-7972 | (250) 493-7972,https://www.greyback.com/about/history/ | https://www.greyback.com/about/core-values/ | https://www.greyback.com/about/quality-workmanship/ | https://www.greyback.com/about/alliances-partners/ | https://www.greyback.com/about/awards/,,https://www.facebook.com/greybackconstruction/ | https://www.instagram.com/Greyback_Construction/ | https://www.linkedin.com/company/greyback-construction-ltd-/mycompany/?viewAsMember=true,greyback-com.mail.protection.outlook.com,
